Worker Name,Transaction Type,Category,Item Name,Quantity,Amount,Timestamp,Message Content,Confidence
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T00:13:02.091Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",200,0,"2025-09-20T00:13:07.914Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",50,0,"2025-09-20T00:13:12.367Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",150,0,"2025-09-20T00:13:19.546Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",200,0,"2025-09-20T00:13:58.745Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",200,0,"2025-09-20T00:14:04.126Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",100,0,"2025-09-20T00:14:07.357Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",200,0,"2025-09-20T00:14:50.641Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",50,0,"2025-09-20T00:14:54.324Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",200,0,"2025-09-20T00:15:00.181Z","","high"
"Jizar Stoffeliz","Deposit","Plants","corn",150,0,"2025-09-20T00:15:05.255Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T00:15:09.605Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T00:15:12.965Z","","high"
"Jizar Stoffeliz","Deposit","Boxes","caixadeverduras",500,0,"2025-09-20T00:16:25.381Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",200,0,"2025-09-20T00:16:32.306Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",50,0,"2025-09-20T00:16:36.096Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T00:16:41.672Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T00:16:45.908Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",150,0,"2025-09-20T00:16:49.873Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",200,0,"2025-09-20T00:17:25.308Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",200,0,"2025-09-20T00:17:29.289Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",100,0,"2025-09-20T00:17:33.720Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",150,0,"2025-09-20T00:17:43.748Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",200,0,"2025-09-20T00:18:41.921Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",50,0,"2025-09-20T00:18:45.636Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T00:19:38.651Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T00:19:44.287Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",150,0,"2025-09-20T00:20:13.158Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",50,0,"2025-09-20T00:20:30.035Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",200,0,"2025-09-20T00:21:40.988Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",200,0,"2025-09-20T00:21:45.560Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",100,0,"2025-09-20T00:21:52.740Z","","high"
"Jizar Stoffeliz","Withdrawal","Boxes","caixarustica",100,0,"2025-09-20T00:22:03.333Z","","high"
"Jizar Stoffeliz","Withdrawal","Boxes","caixarustica",50,0,"2025-09-20T00:22:09.841Z","","high"
"Jizar Stoffeliz","Deposit","Boxes","caixadeverduras",125,0,"2025-09-20T00:23:50.423Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",200,0,"2025-09-20T00:24:01.035Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",50,0,"2025-09-20T00:24:04.489Z","","high"
"Jizar Stoffeliz","Withdrawal","Boxes","caixarustica",100,0,"2025-09-20T00:24:49.126Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",200,0,"2025-09-20T00:24:53.840Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",50,0,"2025-09-20T00:24:57.273Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",200,0,"2025-09-20T00:25:03.733Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",50,0,"2025-09-20T00:25:06.162Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T00:25:50.219Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T00:25:55.777Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",100,0,"2025-09-20T00:25:59.873Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T00:26:05.425Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",200,0,"2025-09-20T00:27:14.448Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",200,0,"2025-09-20T00:27:20.019Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","corn",100,0,"2025-09-20T00:27:32.997Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","trigo",57,0,"2025-09-20T00:27:39.407Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T00:27:46.816Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",100,0,"2025-09-20T00:27:51.311Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T00:28:55.773Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T00:29:00.199Z","","high"
"Jizar Stoffeliz","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T00:29:04.533Z","","high"
"Jizar Stoffeliz","Deposit","Plants","corn",50,0,"2025-09-20T00:30:09.018Z","","high"
"Jizar Stoffeliz","Deposit","Plants","Bulrush",400,0,"2025-09-20T00:30:11.645Z","","high"
"Jizar Stoffeliz","Deposit","Plants","trigo",157,0,"2025-09-20T00:30:16.181Z","","high"
"Bartholomeu Dias","Withdrawal","Money","Money",0,160,"2025-09-20T00:31:21.285Z","","high"
"Jizar Stoffeliz","Deposit","Boxes","caixadeverduras",500,0,"2025-09-20T00:32:19.407Z","","high"
"Jizar Stoffeliz","Deposit","Boxes","caixadeverduras",125,0,"2025-09-20T00:32:47.839Z","","high"
"Jizar Stoffeliz","Withdrawal","Boxes","caixadeverduras",200,0,"2025-09-20T00:32:51.456Z","","high"
"Jizar Stoffeliz","Withdrawal","Boxes","caixadeverduras",200,0,"2025-09-20T00:32:56.175Z","","high"
"Jizar Stoffeliz","Withdrawal","Boxes","caixadeverduras",100,0,"2025-09-20T00:33:00.167Z","","high"
"Sasa Pietra","Withdrawal","Plants","semente_trigo",100,0,"2025-09-20T00:34:28.252Z","","high"
"Bartholomeu Dias","Withdrawal","Money","Money",0,250,"2025-09-20T00:40:17.437Z","","high"
"Nathy Miller","Deposit","Plants","corn",500,0,"2025-09-20T00:43:13.955Z","","high"
"Bartholomeu Dias","Withdrawal","Money","Money",0,125,"2025-09-20T00:45:43.008Z","","high"
"Jizar Stoffeliz","Deposit","Money","Money",0,1000,"2025-09-20T00:57:57.320Z","","high"
"Cliff Dillimore","Withdrawal","Money","Money",0,493,"2025-09-20T01:00:53.778Z","","high"
"Quase Nada","Deposit","Miscellaneous","hoe",1,0,"2025-09-20T01:01:33.686Z","","high"
"Quase Nada","Withdrawal","Miscellaneous","Cigarett",2,0,"2025-09-20T01:01:39.232Z","","high"
"Chris Rubble","Withdrawal","Boxes","caixarustica",150,0,"2025-09-20T01:17:53.435Z","","high"
"Jizar Stoffeliz","Withdrawal","Boxes","caixadeverduras",200,0,"2025-09-20T01:27:03.101Z","","high"
"Jizar Stoffeliz","Withdrawal","Boxes","caixadeverduras",200,0,"2025-09-20T01:27:06.818Z","","high"
"Jizar Stoffeliz","Withdrawal","Boxes","caixadeverduras",100,0,"2025-09-20T01:27:11.341Z","","high"
"Nathy Miller","Deposit","Plants","corn",500,0,"2025-09-20T01:30:27.307Z","","high"
"Sasa Pietra","Deposit","Plants","trigo",500,0,"2025-09-20T01:32:34.484Z","","high"
"Nina Vatore","Deposit","Plants","corn",420,0,"2025-09-20T01:33:01.013Z","","high"
"Nina Vatore","Withdrawal","Miscellaneous","satchel",1,0,"2025-09-20T01:33:18.790Z","","high"
"Nathy Miller","Withdrawal","Miscellaneous","common_portion_donkey",4,0,"2025-09-20T01:35:45.895Z","","high"
"Nina Vatore","Deposit","Plants","corn",500,0,"2025-09-20T01:36:55.488Z","","high"
"Nina Vatore","Withdrawal","Miscellaneous","satchel",2,0,"2025-09-20T01:36:59.777Z","","high"
"Nathy Miller","Deposit","Miscellaneous","common_portion_donkey",4,0,"2025-09-20T01:37:45.036Z","","high"
"Nathy Miller","Deposit","Miscellaneous","donkey_male",4,0,"2025-09-20T01:37:48.300Z","","high"
"Nathy Miller","Withdrawal","Miscellaneous","common_portion_sheep",4,0,"2025-09-20T01:37:57.394Z","","high"
"Sasa Pietra","Deposit","Plants","trigo",500,0,"2025-09-20T01:38:43.240Z","","high"
"Nina Vatore","Deposit","Plants","corn",80,0,"2025-09-20T01:39:14.058Z","","high"
"Nathy Miller","Withdrawal","Plants","semente_trigo",100,0,"2025-09-20T01:39:50.025Z","","high"
"Sasa Pietra","Withdrawal","Miscellaneous","donkey_male",4,0,"2025-09-20T01:41:25.317Z","","high"
"Sasa Pietra","Withdrawal","Miscellaneous","common_portion_donkey",4,0,"2025-09-20T01:41:37.661Z","","high"
"Thony Gustav","Withdrawal","Money","Money",0,570,"2025-09-20T01:51:05.182Z","","high"
"Thony Gustav","Withdrawal","Miscellaneous","common_portion",10,0,"2025-09-20T01:52:50.752Z","","high"
"Jubiscleia Gilbert","Withdrawal","Miscellaneous","batatarecheada",3,0,"2025-09-20T01:55:13.146Z","","high"
"Nathy Miller","Withdrawal","Miscellaneous","common_portion_sheep",4,0,"2025-09-20T01:55:38.153Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T01:59:51.338Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T01:59:58.146Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",100,0,"2025-09-20T02:00:03.026Z","","high"
"Thony Gustav","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T02:01:07.472Z","","high"
"Thony Gustav","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T02:01:11.350Z","","high"
"Thony Gustav","Withdrawal","Plants","trigo",200,0,"2025-09-20T02:01:18.891Z","","high"
"Thony Gustav","Withdrawal","Plants","trigo",50,0,"2025-09-20T02:01:25.010Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T02:02:59.002Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",50,0,"2025-09-20T02:03:03.192Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T02:03:07.688Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",50,0,"2025-09-20T02:03:14.190Z","","high"
"Sasa Pietra","Withdrawal","Miscellaneous","common_portion_donkey",4,0,"2025-09-20T02:04:06.318Z","","high"
"Thony Gustav","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T02:05:29.491Z","","high"
"Thony Gustav","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T02:05:33.713Z","","high"
"Jizar Stoffeliz","Deposit","Money","Money",0,1000,"2025-09-20T02:05:35.366Z","","high"
"Thony Gustav","Withdrawal","Plants","trigo",200,0,"2025-09-20T02:05:45.007Z","","high"
"Thony Gustav","Withdrawal","Plants","trigo",50,0,"2025-09-20T02:05:50.003Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T02:07:07.595Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T02:07:12.027Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",100,0,"2025-09-20T02:07:16.393Z","","high"
"Thony Gustav","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T02:08:01.649Z","","high"
"Thony Gustav","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T02:08:05.972Z","","high"
"Thony Gustav","Withdrawal","Plants","trigo",200,0,"2025-09-20T02:08:13.027Z","","high"
"Thony Gustav","Withdrawal","Plants","trigo",50,0,"2025-09-20T02:08:17.634Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T02:09:36.255Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T02:09:41.074Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",100,0,"2025-09-20T02:09:45.352Z","","high"
"Thony Gustav","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T02:10:34.422Z","","high"
"Thony Gustav","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T02:10:38.544Z","","high"
"Thony Gustav","Withdrawal","Plants","trigo",200,0,"2025-09-20T02:10:45.023Z","","high"
"Thony Gustav","Withdrawal","Plants","trigo",50,0,"2025-09-20T02:10:50.248Z","","high"
"Nathy Miller","Withdrawal","Miscellaneous","common_portion_sheep",4,0,"2025-09-20T02:13:44.574Z","","high"
"Thony Gustav","Withdrawal","Money","Money",0,570,"2025-09-20T02:31:50.893Z","","high"
"Bonnie Bennett","Withdrawal","Money","Money",0,410,"2025-09-20T02:37:39.678Z","","high"
"Nathy Miller","Withdrawal","Plants","semente_trigo",200,0,"2025-09-20T02:52:15.757Z","","high"
"Chris Rubble","Withdrawal","Boxes","caixarustica",200,0,"2025-09-20T03:23:03.858Z","","high"
"Nathy Miller","Deposit","Plants","trigo",500,0,"2025-09-20T03:40:13.113Z","","high"
"Nathy Miller","Deposit","Plants","trigo",500,0,"2025-09-20T03:43:22.158Z","","high"
"Nathy Miller","Deposit","Plants","trigo",500,0,"2025-09-20T03:45:55.027Z","","high"
"Nathy Miller","Deposit","Plants","trigo",500,0,"2025-09-20T03:50:54.290Z","","high"
"Chris Rubble","Withdrawal","Plants","Bulrush",10,0,"2025-09-20T03:55:05.335Z","","high"
"Nathy Miller","Deposit","Plants","trigo",500,0,"2025-09-20T03:55:16.309Z","","high"
"Chris Rubble","Deposit","Plants","Bay_Bolete_Seed",70,0,"2025-09-20T03:56:23.136Z","","high"
"Chris Rubble","Deposit","Plants","Prairie_Poppy_Seed",70,0,"2025-09-20T03:56:27.742Z","","high"
"Chris Rubble","Deposit","Plants","semente_trigo",1,0,"2025-09-20T03:56:31.351Z","","high"
"Chris Rubble","Withdrawal","Miscellaneous","batatarecheada",3,0,"2025-09-20T03:57:31.992Z","","high"
"Nathy Miller","Deposit","Plants","trigo",500,0,"2025-09-20T04:18:01.443Z","","high"
"Smith Ramirez","Withdrawal","Boxes","caixadeverduras",200,0,"2025-09-20T04:20:02.810Z","","high"
"Smith Ramirez","Withdrawal","Boxes","caixadeverduras",50,0,"2025-09-20T04:20:06.229Z","","high"
"Thony Gustav","Withdrawal","Money","Money",0,750,"2025-09-20T04:21:44.190Z","","high"
"Thony Gustav","Deposit","Money","Money",0,1000,"2025-09-20T04:22:43.009Z","","high"
"Thony Gustav","Withdrawal","Boxes","caixarustica",50,0,"2025-09-20T04:31:07.206Z","","high"
"Thony Gustav","Deposit","Boxes","caixarustica",50,0,"2025-09-20T04:31:24.981Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T04:31:40.372Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T04:31:45.637Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",100,0,"2025-09-20T04:31:51.093Z","","high"
"Nathy Miller","Deposit","Plants","semente_trigo",74,0,"2025-09-20T04:32:37.026Z","","high"
"Sasa Pietra","Withdrawal","Plants","cornseed",100,0,"2025-09-20T04:33:03.661Z","","high"
"Smith Ramirez","Deposit","Money","Money",0,500,"2025-09-20T04:33:20.281Z","","high"
"Nathy Miller","Withdrawal","Plants","trigo",100,0,"2025-09-20T04:34:04.308Z","","high"
"Nathy Miller","Withdrawal","Plants","trigo",100,0,"2025-09-20T04:34:24.577Z","","high"
"Nathy Miller","Withdrawal","Plants","trigo",50,0,"2025-09-20T04:34:30.012Z","","high"
"Nathy Miller","Withdrawal","Plants","Bulrush",150,0,"2025-09-20T04:34:38.267Z","","high"
"Nathy Miller","Withdrawal","Plants","Bulrush",100,0,"2025-09-20T04:34:44.660Z","","high"
"Nelio Tavares","Deposit","Miscellaneous","hoe",1,0,"2025-09-20T04:35:26.745Z","","high"
"Nelio Tavares","Withdrawal","Plants","Bulrush_Seed",100,0,"2025-09-20T04:35:37.295Z","","high"
"Nelio Tavares","Withdrawal","Miscellaneous","Cigarett",1,0,"2025-09-20T04:36:01.393Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T04:36:58.158Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",200,0,"2025-09-20T04:37:04.580Z","","high"
"Thony Gustav","Withdrawal","Plants","corn",100,0,"2025-09-20T04:37:10.213Z","","high"
"Nathy Miller","Withdrawal","Plants","Bulrush",150,0,"2025-09-20T04:37:26.619Z","","high"
"Nathy Miller","Withdrawal","Plants","Bulrush",100,0,"2025-09-20T04:37:44.035Z","","high"
"Nathy Miller","Withdrawal","Plants","trigo",150,0,"2025-09-20T04:37:51.789Z","","high"
"Nathy Miller","Withdrawal","Plants","trigo",100,0,"2025-09-20T04:37:56.867Z","","high"
"Nelio Tavares","Withdrawal","Miscellaneous","garrafaplasticavazia",1,0,"2025-09-20T04:52:27.221Z","","high"
"Nelio Tavares","Withdrawal","Miscellaneous","Cigarett",1,0,"2025-09-20T05:03:28.208Z","","high"
"Nelio Tavares","Deposit","Miscellaneous","garrafaplasticavazia",1,0,"2025-09-20T05:03:33.547Z","","high"
"Nelio Tavares","Deposit","Plants","Bulrush",200,0,"2025-09-20T05:10:42.949Z","","high"
"Nelio Tavares","Deposit","Plants","Bulrush",200,0,"2025-09-20T05:10:46.513Z","","high"
"Nelio Tavares","Deposit","Plants","Bulrush",100,0,"2025-09-20T05:10:50.214Z","","high"
"Nelio Tavares","Withdrawal","Miscellaneous","garrafaplasticavazia",1,0,"2025-09-20T05:16:52.936Z","","high"
"Sasa Pietra","Deposit","Plants","corn",500,0,"2025-09-20T05:18:00.559Z","","high"
"Johnny Rocks","Withdrawal","Boxes","caixarustica",150,0,"2025-09-20T05:21:36.570Z","","high"
"Sasa Pietra","Deposit","Plants","corn",500,0,"2025-09-20T05:21:57.610Z","","high"
"Nelio Tavares","Deposit","Plants","Bulrush",200,0,"2025-09-20T05:23:12.297Z","","high"
"Nelio Tavares","Deposit","Plants","Bulrush",200,0,"2025-09-20T05:23:16.080Z","","high"
"Nelio Tavares","Deposit","Plants","Bulrush",100,0,"2025-09-20T05:23:19.152Z","","high"
"Nelio Tavares","Withdrawal","Plants","cornseed",100,0,"2025-09-20T05:23:52.770Z","","high"
"Cliff Dillimore","Withdrawal","Money","Money",0,500,"2025-09-20T05:27:09.921Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:30:09.360Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:30:11.756Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",100,0,"2025-09-20T05:30:14.387Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T05:30:38.824Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T05:30:41.858Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",200,0,"2025-09-20T05:30:45.262Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",50,0,"2025-09-20T05:30:48.129Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:31:18.388Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:31:20.697Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",10,0,"2025-09-20T05:31:23.558Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",90,0,"2025-09-20T05:31:28.104Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T05:31:48.282Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T05:31:51.513Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",200,0,"2025-09-20T05:31:54.710Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",50,0,"2025-09-20T05:31:57.422Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:32:24.799Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:32:26.834Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",100,0,"2025-09-20T05:32:32.307Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T05:32:34.618Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T05:32:38.180Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T05:32:43.358Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T05:32:55.388Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T05:33:17.386Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T05:33:20.874Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",200,0,"2025-09-20T05:33:24.381Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",50,0,"2025-09-20T05:33:27.261Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:33:59.779Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:34:01.587Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",100,0,"2025-09-20T05:34:05.107Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T05:34:25.493Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T05:34:28.221Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",200,0,"2025-09-20T05:34:31.412Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",50,0,"2025-09-20T05:34:34.308Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:35:12.347Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:35:15.068Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",100,0,"2025-09-20T05:35:18.272Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T05:35:37.711Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T05:35:40.726Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",200,0,"2025-09-20T05:35:46.299Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",50,0,"2025-09-20T05:35:49.196Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:36:27.719Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:36:29.754Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",100,0,"2025-09-20T05:36:34.228Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T05:36:53.722Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T05:36:56.725Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",200,0,"2025-09-20T05:36:59.559Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",50,0,"2025-09-20T05:37:02.699Z","","high"
"Johnny Rocks","Deposit","Boxes","caixadeverduras",500,0,"2025-09-20T05:38:10.587Z","","high"
"Nelio Tavares","Withdrawal","Plants","cornseed",100,0,"2025-09-20T05:38:24.225Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:38:37.610Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:38:40.094Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",100,0,"2025-09-20T05:38:43.310Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",200,0,"2025-09-20T05:39:04.481Z","","high"
"Johnny Rocks","Withdrawal","Plants","Bulrush",50,0,"2025-09-20T05:39:09.339Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",200,0,"2025-09-20T05:39:13.015Z","","high"
"Johnny Rocks","Withdrawal","Plants","trigo",50,0,"2025-09-20T05:39:16.803Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:39:45.358Z","","high"
"Johnny Rocks","Withdrawal","Plants","corn",200,0,"2025-09-20T05:39:47.423Z","","high"
